;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level;CharacterNumber;WordNumber;CommonWordNumber;UniqueWordNumber;TTR;CTTR;DMetric;SyllableNumber;SentenceNumber;MeanSentenceLength;FRES;FKGL;ARI;QA;inf_droberta;inf_minilm;inf_mpnet
934;otter;do sea otters have long muscular tails ?;no;easy;medium;S08_set1_a7;Synthesis;40;8;0.5;8;1.0;2.0;0.0;11;1;40.0;49.910000000000025;16.235000000000003;234.16;do sea otters have long muscular tails ? no;0.9859006;0.9703139;0.9407761
935;otter;do sea otters have long muscular tails ?;no;easy;medium;S08_set1_a7;Synthesis;40;8;0.5;8;1.0;2.0;0.0;11;1;40.0;49.910000000000025;16.235000000000003;234.16;do sea otters have long muscular tails ? no;0.9859006;0.9703139;0.9407761
936;otter;can otters survive in cold water ?;yes;easy;medium;S08_set1_a7;Synthesis;34;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;10;1;34.0;51.467857142857156;14.52714285714286;224.43142857142857;can otters survive in cold water ? yes;0.9896755;0.9848225;0.952083
937;otter;can otters survive in cold water ?;yes;easy;medium;S08_set1_a7;Synthesis;34;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;10;1;34.0;51.467857142857156;14.52714285714286;224.43142857142857;can otters survive in cold water ? yes;0.9896755;0.9848225;0.952083
938;otter;does the giant otter inhabit south africa ?;no;easy;easy;S08_set1_a7;Knowledge;43;8;0.375;8;1.0;2.0;0.0;12;1;43.0;36.290000000000006;18.88;253.32250000000002;does the giant otter inhabit south africa ? no;0.98472416;0.97077626;0.9382744
939;otter;does the giant otter inhabit south africa ?;no;easy;easy;S08_set1_a7;Knowledge;43;8;0.375;8;1.0;2.0;0.0;12;1;43.0;36.290000000000006;18.88;253.32250000000002;does the giant otter inhabit south africa ? no;0.98472416;0.97077626;0.9382744
940;otter;how many species of otter are there ?;13;medium;easy;S08_set1_a7;Knowledge;37;8;0.625;8;1.0;2.0;0.0;12;1;37.0;42.38000000000001;16.540000000000003;214.9975;how many species of otter are there ? 13;0.9568591;0.9056552;0.9186392
941;otter;how many species of otter are there ?;13;medium;medium;S08_set1_a7;Knowledge;37;8;0.625;8;1.0;2.0;0.0;12;1;37.0;42.38000000000001;16.540000000000003;214.9975;how many species of otter are there ? 13;0.9568591;0.9056552;0.9186392
942;otter;what do river otters eat ?;a variety of fish and shellfish , as well as small land mammals and birds;medium;easy;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;7;1;26.0;81.74500000000003;8.316666666666666;195.76000000000002;what do river otters eat ? a variety of fish and shellfish , as well as small land mammals and birds;0.93161225;0.72584665;0.83066046
943;otter;what do river otters eat ?;a variety of fish and shellfish , as well as small land mammals and birds;medium;medium;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;7;1;26.0;81.74500000000003;8.316666666666666;195.76000000000002;what do river otters eat ? a variety of fish and shellfish , as well as small land mammals and birds;0.93161225;0.72584665;0.83066046
944;otter;how much do sea otters weigh ?;30 kg ( about 65 pounds );medium;easy;S08_set1_a7;Knowledge;30;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;7;1;30.0;91.78500000000003;7.91;195.51714285714286;how much do sea otters weigh ? 30 kg ( about 65 pounds );0.9293498;0.8634222;0.872782
945;otter;how much do sea otters weigh ?;30 kg ( about 65 pounds );medium;medium;S08_set1_a7;Knowledge;30;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;7;1;30.0;91.78500000000003;7.91;195.51714285714286;how much do sea otters weigh ? 30 kg ( about 65 pounds );0.9293498;0.8634222;0.872782
946;otter;how do sea otters insulate themselves ?;a layer of air trapped in their fur;hard;hard;S08_set1_a7;Synthesis;39;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;12;1;39.0;22.22142857142859;19.848571428571436;260.57428571428574;how do sea otters insulate themselves ? a layer of air trapped in their fur;0.93194497;0.84976774;0.8937175
947;otter;how do sea otters insulate themselves ?;as with other species of otter , they rely on a layer of air trapped in their fur , which they keep topped up by blowing into the fur from their mouths.;hard;hard;S08_set1_a7;Synthesis;39;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;12;1;39.0;22.22142857142859;19.848571428571436;260.57428571428574;how do sea otters insulate themselves ? as with other species of otter , they rely on a layer of air trapped in their fur , which they keep topped up by blowing into the fur from their mouths.;0.89392966;0.7926355;0.7824026
948;otter;why are sea otters nearly extinct ?;they 've been hunted for their fur;hard;hard;S08_set1_a7;Knowledge;35;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;10;1;35.0;50.45285714285714;14.91714285714286;231.66;why are sea otters nearly extinct ? they 've been hunted for their fur;0.9018834;0.8772683;0.8739152
949;otter;why are sea otters nearly extinct ?;sea otters have some 200,000 hairs per square cm of skin , a rich fur for which humans hunted them;hard;hard;S08_set1_a7;Knowledge;35;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;10;1;35.0;50.45285714285714;14.91714285714286;231.66;why are sea otters nearly extinct ? sea otters have some 200,000 hairs per square cm of skin , a rich fur for which humans hunted them;0.81728613;0.764336;0.8278911
950;otter;what is one of the challenges of re-establishing a population of eurasian otters in the uk ?;roadkill deaths;hard;hard;S08_set1_a7;Knowledge;92;17;0.5882352941176471;14;0.8235294117647058;2.4009801919951235;0.029411764705882353;29;1;92.0;-30.862647058823484;40.419411764705885;279.55411764705883;what is one of the challenges of re-establishing a population of eurasian otters in the uk ? roadkill deaths;0.9354144;0.8937732;0.87122655
951;otter;what is one of the challenges of re-establishing a population of eurasian otters in the uk ?;roadkill deaths have become one of the significant threats to the success of their re-establishment.;hard;hard;S08_set1_a7;Knowledge;92;17;0.5882352941176471;14;0.8235294117647058;2.4009801919951235;0.029411764705882353;29;1;92.0;-30.862647058823484;40.419411764705885;279.55411764705883;what is one of the challenges of re-establishing a population of eurasian otters in the uk ? roadkill deaths have become one of the significant threats to the success of their re-establishment.;0.87201065;0.83495635;0.8411865
952;otter;is otter a kind of mammal ?;yes;easy;easy;S08_set1_a7;Application;27;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;8;1;27.0;82.74428571428572;8.425714285714289;173.83142857142857;is otter a kind of mammal ? yes;0.9814723;0.94324684;0.9278723
953;otter;is otter a kind of mammal ?;yes.;easy;easy;S08_set1_a7;Application;27;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;8;1;27.0;82.74428571428572;8.425714285714289;173.83142857142857;is otter a kind of mammal ? yes.;0.97810423;0.9095832;0.87422884
954;otter;how many species and genera does otter have ?;13 species and 7 genera;easy;easy;S08_set1_a7;Knowledge;45;9;0.5555555555555556;9;1.0;2.121320343559643;0.0;14;1;45.0;29.56000000000003;20.31555555555556;236.66;how many species and genera does otter have ? 13 species and 7 genera;0.93356776;0.7800019;0.876266
955;otter;how many species and genera does otter have ?;13 species in 7 genera.;easy;medium;S08_set1_a7;Knowledge;45;9;0.5555555555555556;9;1.0;2.121320343559643;0.0;14;1;45.0;29.56000000000003;20.31555555555556;236.66;how many species and genera does otter have ? 13 species in 7 genera.;0.8992337;0.65782475;0.79047334
956;otter;do otters live in water ?;yes;easy;hard;S08_set1_a7;Application;25;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;8;1;25.0;68.66000000000001;9.893333333333334;187.41;do otters live in water ? yes;0.9827249;0.967515;0.93031466
957;otter;do otters live in water ?;yes.;easy;easy;S08_set1_a7;Application;25;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;8;1;25.0;68.66000000000001;9.893333333333334;187.41;do otters live in water ? yes.;0.97475445;0.95377994;0.8734313
958;otter;what do river otters eat ?;river otters eat a variety of fish and shellfish , as well as small land mammals and birds.;medium;easy;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;7;1;26.0;81.74500000000003;8.316666666666666;195.76000000000002;what do river otters eat ? river otters eat a variety of fish and shellfish , as well as small land mammals and birds.;0.813115;0.6890442;0.7807634
959;otter;what do river otters eat ?;river otters eat a variety of fish and shellfish , as well as small land mammals and birds.;medium;medium;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;7;1;26.0;81.74500000000003;8.316666666666666;195.76000000000002;what do river otters eat ? river otters eat a variety of fish and shellfish , as well as small land mammals and birds.;0.813115;0.6890442;0.7807634
960;otter;where do sea otters live ?;sea otters ( enhydra lutris ) live along the pacific coast of north america.;medium;easy;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;8;1;26.0;67.64500000000002;10.283333333333335;195.76000000000002;where do sea otters live ? sea otters ( enhydra lutris ) live along the pacific coast of north america.;0.8494169;0.73006266;0.73413444
961;otter;where do sea otters live ?;the sea otter lives actually in the sea.;medium;medium;S08_set1_a7;Knowledge;26;6;0.6666666666666666;6;1.0;1.7320508075688774;0.0;8;1;26.0;67.64500000000002;10.283333333333335;195.76000000000002;where do sea otters live ? the sea otter lives actually in the sea.;0.87855536;0.78090125;0.73878694
962;otter;where does the word `` otter '' derive from ?;the word `` otter '' derives from the old english word otr , otor or oter.;medium;easy;S08_set1_a7;Knowledge;45;10;0.5;10;1.0;2.23606797749979;0.0;11;1;45.0;68.10000000000004;14.940000000000001;213.10999999999999;where does the word `` otter '' derive from ? the word `` otter '' derives from the old english word otr , otor or oter.;0.8461469;0.8403213;0.89819884
963;otter;where does the word `` otter '' derive from ?;the word `` otter '' derives from the old english word otr , otor or oter. this and cognate words in other indo-european languages ultimately stem from a root which also gave rise to the english words `` water '' , `` wet '' and `` winter `` .;medium;medium;S08_set1_a7;Knowledge;45;10;0.5;10;1.0;2.23606797749979;0.0;11;1;45.0;68.10000000000004;14.940000000000001;213.10999999999999;where does the word `` otter '' derive from ? the word `` otter '' derives from the old english word otr , otor or oter. this and cognate words in other indo-european languages ultimately stem from a root which also gave rise to the english words `` water '' , `` wet '' and `` winter `` .;0.8325211;0.82245237;0.85926235
964;otter;does otter give birth or lay egg ?;give birth;hard;too hard;S08_set1_a7;Synthesis;34;8;0.625;8;1.0;2.0;0.0;9;1;34.0;77.15000000000002;10.945;195.835;does otter give birth or lay egg ? give birth;0.9803901;0.9279204;0.91951376
965;otter;what drives sea otter almost to extinction ?;humans hunted them almost to extinction.;hard;medium;S08_set1_a7;Synthesis;44;8;0.375;8;1.0;2.0;0.0;12;1;44.0;35.27500000000002;19.27;259.71000000000004;what drives sea otter almost to extinction ? humans hunted them almost to extinction.;0.9245131;0.8639545;0.8959806
966;otter;what drives sea otter almost to extinction ?;sea otters have some 200,000 hairs per square cm of skin , a rich fur for which humans hunted them almost to extinction.;hard;medium;S08_set1_a7;Synthesis;44;8;0.375;8;1.0;2.0;0.0;12;1;44.0;35.27500000000002;19.27;259.71000000000004;what drives sea otter almost to extinction ? sea otters have some 200,000 hairs per square cm of skin , a rich fur for which humans hunted them almost to extinction.;0.76100194;0.7277551;0.7785745
967;otter;why otters are considered as totem animals ?;the time of year associated with this is also associated with the aquarius sign of the zodiac , through which the sun passes january 20-february 19.;hard;hard;S08_set1_a7;Comprehension;44;8;0.375;8;1.0;2.0;0.0;15;1;44.0;3.5500000000000114;23.694999999999997;259.71000000000004;why otters are considered as totem animals ? the time of year associated with this is also associated with the aquarius sign of the zodiac , through which the sun passes january 20-february 19.;0.84900934;0.7134202;0.7892413
968;otter;do sea otters live along the pacific coast ?;yes;easy;easy;S08_set1_a7;Knowledge;44;9;0.5555555555555556;9;1.0;2.121320343559643;0.0;13;1;44.0;39.97500000000002;18.614444444444448;230.92666666666668;do sea otters live along the pacific coast ? yes;0.9812603;0.95375586;0.94966245
969;otter;do sea otters live along the pacific coast ?;yes;easy;easy;S08_set1_a7;Knowledge;44;9;0.5555555555555556;9;1.0;2.121320343559643;0.0;13;1;44.0;39.97500000000002;18.614444444444448;230.92666666666668;do sea otters live along the pacific coast ? yes;0.9812603;0.95375586;0.94966245
970;otter;are otters totem animals ?;yes;easy;easy;S08_set1_a7;Knowledge;26;5;0.2;5;1.0;1.5811388300841895;0.0;9;1;26.0;28.16500000000002;15.790000000000003;236.58;are otters totem animals ? yes;0.97777617;0.9664583;0.9659365
971;otter;are otters herbivores ?;no;easy;easy;S08_set1_a7;Knowledge;23;4;0.25;4;1.0;1.414213562373095;0.0;8;1;23.0;14.29000000000002;16.98;260.985;are otters herbivores ? no;0.9799311;0.95363545;0.95849305
972;otter;are otters herbivores ?;no;easy;hard;S08_set1_a7;Knowledge;23;4;0.25;4;1.0;1.414213562373095;0.0;8;1;23.0;14.29000000000002;16.98;260.985;are otters herbivores ? no;0.9799311;0.95363545;0.9584931
973;otter;what is the primary item in an otter 's diet ?;fish.;medium;medium;S08_set1_a7;Knowledge;46;11;0.45454545454545453;11;1.0;2.345207879911715;0.0;13;1;46.0;60.163181818181826;16.295454545454547;198.62363636363636;what is the primary item in an otter 's diet ? fish.;0.95998335;0.87397134;0.8900894
974;otter;what is the primary item in an otter 's diet ?;fish;medium;medium;S08_set1_a7;Knowledge;46;11;0.45454545454545453;11;1.0;2.345207879911715;0.0;13;1;46.0;60.163181818181826;16.295454545454547;198.62363636363636;what is the primary item in an otter 's diet ? fish;0.97142386;0.93832034;0.93223214
975;otter;what is an otter 's den called ?;holt;medium;medium;S08_set1_a7;Knowledge;32;8;0.375;8;1.0;2.0;0.0;8;1;32.0;89.75500000000002;8.690000000000001;183.06;what is an otter 's den called ? holt;0.90275073;0.9440793;0.95866454
976;otter;what is an otter 's den called ?;holt;medium;medium;S08_set1_a7;Knowledge;32;8;0.375;8;1.0;2.0;0.0;8;1;32.0;89.75500000000002;8.690000000000001;183.06;what is an otter 's den called ? holt;0.90275073;0.9440793;0.95866454
977;otter;why is the giant otter becoming increasingly rare ?;poaching , habitat loss , and toxins in gold mining. ;medium;hard;S08_set1_a7;Knowledge;51;9;0.3333333333333333;9;1.0;2.121320343559643;0.0;15;1;51.0;14.070000000000022;23.966666666666672;271.06;why is the giant otter becoming increasingly rare ? poaching , habitat loss , and toxins in gold mining. ;0.87361956;0.74255294;0.6895802
978;otter;why is the giant otter becoming increasingly rare ?;poaching , habitat loss , and the use of mercury in illegal alluvial gold mining;medium;medium;S08_set1_a7;Knowledge;51;9;0.3333333333333333;9;1.0;2.121320343559643;0.0;15;1;51.0;14.070000000000022;23.966666666666672;271.06;why is the giant otter becoming increasingly rare ? poaching , habitat loss , and the use of mercury in illegal alluvial gold mining;0.7966884;0.6557272;0.65235186
979;otter;how do otters keep themselves warm without blubber ?;a layer of air trapped in their fur. ;hard;hard;S08_set1_a7;Analysis;52;9;0.4444444444444444;9;1.0;2.121320343559643;0.0;13;1;52.0;31.855000000000018;21.734444444444446;276.7933333333334;how do otters keep themselves warm without blubber ? a layer of air trapped in their fur. ;0.9491575;0.90550363;0.9203961
980;otter;how do otters keep themselves warm without blubber ?;a layer of air trapped in their fur;hard;hard;S08_set1_a7;Analysis;52;9;0.4444444444444444;9;1.0;2.121320343559643;0.0;13;1;52.0;31.855000000000018;21.734444444444446;276.7933333333334;how do otters keep themselves warm without blubber ? a layer of air trapped in their fur;0.9504305;0.9080321;0.9335282
981;otter;how are otters playful animals ?;the slide down snowy slopes , apparently for sheer enjoyment. ;hard;hard;S08_set1_a7;Application;32;6;0.3333333333333333;6;1.0;1.7320508075688774;0.0;10;1;32.0;33.35500000000002;16.55666666666667;245.86000000000004;how are otters playful animals ? the slide down snowy slopes , apparently for sheer enjoyment. ;0.8689407;0.7636849;0.7694061
982;otter;how are otters playful animals ?;they slide repeatedly down snowy slopes for sheer enjoyment.;hard;hard;S08_set1_a7;Application;32;6;0.3333333333333333;6;1.0;1.7320508075688774;0.0;10;1;32.0;33.35500000000002;16.55666666666667;245.86000000000004;how are otters playful animals ? they slide repeatedly down snowy slopes for sheer enjoyment.;0.8827653;0.79951346;0.77368015
983;otter;what animals are related to otters ?;weasels , polecats , and badgers;hard;hard;S08_set1_a7;Knowledge;36;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;12;1;36.0;25.266428571428605;18.678571428571434;238.88857142857145;what animals are related to otters ? weasels , polecats , and badgers;0.89509785;0.78734064;0.7982304
984;otter;what traps a layer of air , and keeps them dry and warm under water ?;long guard hair;;medium;S08_set1_a7;Synthesis;69;16;0.6875;15;0.9375;2.651650429449553;0.008333333333333333;16;1;69.0;52.20000000000002;23.12;216.27875;what traps a layer of air , and keeps them dry and warm under water ? long guard hair;0.8966359;0.8610523;0.8361837
985;otter;the collective noun romp is sometimes used for a group of what ?;otters;;medium;S08_set1_a7;Knowledge;64;13;0.6153846153846154;13;1.0;2.5495097567963927;0.0;19;1;64.0;18.228846153846163;26.616153846153853;242.53692307692305;the collective noun romp is sometimes used for a group of what ? otters;0.84475636;0.8715452;0.9020679
986;otter;is it true that otters eat a variety of fish ?;yes;;medium;S08_set1_a7;Evaluation;46;11;0.7272727272727273;11;1.0;2.345207879911715;0.0;13;1;46.0;60.163181818181826;16.295454545454547;198.62363636363636;is it true that otters eat a variety of fish ? yes;0.9813663;0.9754927;0.9424895
987;otter;are otters playful animals ?;yes;;easy;S08_set1_a7;Knowledge;28;5;0.2;5;1.0;1.5811388300841895;0.0;9;1;28.0;26.13500000000002;16.570000000000004;256.42;are otters playful animals ? yes;0.9828633;0.97175926;0.9499722
988;otter;are otters very active ?;yes;;easy;S08_set1_a7;Knowledge;24;5;0.4;5;1.0;1.5811388300841895;0.0;9;1;24.0;30.19500000000002;15.010000000000002;216.74;are otters very active ? yes;0.98669124;0.9815497;0.96418935
989;otter;are male otters dog-otters ?;yes;;easy;S08_set1_a7;Knowledge;28;5;0.2;5;1.0;1.5811388300841895;0.0;9;1;28.0;26.13500000000002;16.570000000000004;256.42;are male otters dog-otters ? yes;0.98571754;0.9701681;0.9430533
990;otter;an otter 's den is what ?;a holt;;medium;S08_set1_a7;Knowledge;25;7;0.42857142857142855;7;1.0;1.8708286933869707;0.0;6;1;25.0;108.9457142857143;4.274285714285714;159.37428571428572;an otter 's den is what ? a holt;0.90001285;0.85967624;0.9117234
991;otter;sea otters eat what ?;shellfish and other invertebrates;;medium;S08_set1_a7;Knowledge;21;5;0.6;5;1.0;1.5811388300841895;0.0;5;1;21.0;100.92000000000002;4.400000000000002;186.98;sea otters eat what ? shellfish and other invertebrates;0.89436233;0.8353031;0.84998405
992;otter;is the myth of otter 's ransom the starting point of the volsunga saga ?;yes;;easy;S08_set1_a7;Knowledge;72;15;0.4666666666666667;12;0.8;2.1908902300206643;0.0380952380952381;19;1;72.0;26.595;27.43666666666667;240.74000000000004;is the myth of otter 's ransom the starting point of the volsunga saga ? yes;0.9949732;0.98211175;0.98679996
993;otter;are male otters dog-otters , females are bitches and babies are cubs or pups ?;yes;;easy;S08_set1_a7;Synthesis;78;15;0.3333333333333333;13;0.8666666666666667;2.37346441585572;0.02857142857142857;24;1;78.0;-7.694999999999965;33.71000000000001;262.58000000000004;are male otters dog-otters , females are bitches and babies are cubs or pups ? yes;0.9686637;0.974572;0.93066394
994;otter;is an otter 's den called a holt ?;yes;;easy;S08_set1_a7;Knowledge;34;9;0.3333333333333333;9;1.0;2.121320343559643;0.0;9;1;34.0;87.72500000000002;9.470000000000002;173.59333333333333;is an otter 's den called a holt ? yes;0.99052966;0.9709868;0.96138465
995;otter;have most otters fish as the primary item in their diet , supplemented by frogs , crayfish and crabs ?;yes;;easy;S08_set1_a7;Knowledge;102;20;0.45;19;0.95;3.00416377715996;0.005263157894736842;26;1;102.0;-6.674999999999969;39.53;269.87;have most otters fish as the primary item in their diet , supplemented by frogs , crayfish and crabs ? yes;0.9818823;0.9641737;0.9661884
996;penguin;do penguins feed on krill ?;yes;easy;easy;S08_set1_a3;Synthesis;27;6;0.5;6;1.0;1.7320508075688774;0.0;6;1;27.0;94.83000000000001;6.7400000000000055;204.11;do penguins feed on krill ? yes;0.98611724;0.97307783;0.9385003
997;penguin;do penguins feed on krill ?;yes;easy;easy;S08_set1_a3;Synthesis;27;6;0.5;6;1.0;1.7320508075688774;0.0;6;1;27.0;94.83000000000001;6.7400000000000055;204.11;do penguins feed on krill ? yes;0.98611724;0.97307783;0.9385004
998;penguin;what is the largest living species of penguin ?;emperor penguin;easy;medium;S08_set1_a3;Knowledge;47;9;0.4444444444444444;9;1.0;2.121320343559643;0.0;12;1;47.0;46.33;18.47333333333334;248.1266666666667;what is the largest living species of penguin ? emperor penguin;0.9422948;0.8546688;0.8813095
999;penguin;what is the largest living species of penguin ?;the emperor penguin ( aptenodytes forsteri );easy;medium;S08_set1_a3;Knowledge;47;9;0.4444444444444444;9;1.0;2.121320343559643;0.0;12;1;47.0;46.33;18.47333333333334;248.1266666666667;what is the largest living species of penguin ? the emperor penguin ( aptenodytes forsteri );0.8619355;0.800194;0.78903025
1000;penguin;do penguins live almost exclusively in the southern hemisphere ?;yes;easy;easy;S08_set1_a3;Synthesis;64;10;0.4;10;1.0;2.23606797749979;0.0;20;1;64.0;-27.32499999999999;32.97;312.1;do penguins live almost exclusively in the southern hemisphere ? yes;0.9868604;0.9704958;0.95199126
1001;penguin;do penguins live almost exclusively in the southern hemisphere ?;yes;easy;easy;S08_set1_a3;Synthesis;64;10;0.4;10;1.0;2.23606797749979;0.0;20;1;64.0;-27.32499999999999;32.97;312.1;do penguins live almost exclusively in the southern hemisphere ? yes;0.9868604;0.9704958;0.95199126
1002;penguin;what is `` tobogganing '' ?;when penguins slide on their bellies across the snow;medium;hard;S08_set1_a3;Knowledge;27;6;0.3333333333333333;6;1.0;1.7320508075688774;0.0;6;1;27.0;94.83000000000001;6.7400000000000055;204.11;what is `` tobogganing '' ? when penguins slide on their bellies across the snow;0.7251485;0.693667;0.6032558
1003;penguin;what is `` tobogganing '' ?;tobogganing is when penguins slide on their bellies across the snow.;medium;hard;S08_set1_a3;Knowledge;27;6;0.3333333333333333;6;1.0;1.7320508075688774;0.0;6;1;27.0;94.83000000000001;6.7400000000000055;204.11;what is `` tobogganing '' ? tobogganing is when penguins slide on their bellies across the snow.;0.7655645;0.74127865;0.73626316
1004;penguin;why are penguins countershaded ?;for camouflage;medium;hard;S08_set1_a3;Synthesis;32;5;0.4;5;1.0;1.5811388300841895;0.0;9;1;32.0;22.075000000000017;18.13;296.1;why are penguins countershaded ? for camouflage;0.91215825;0.90879923;0.9197033
1005;penguin;why are penguins countershaded ?;for camouflage;medium;hard;S08_set1_a3;Synthesis;32;5;0.4;5;1.0;1.5811388300841895;0.0;9;1;32.0;22.075000000000017;18.13;296.1;why are penguins countershaded ? for camouflage;0.91215825;0.90879923;0.9197033
1006;penguin;are penguins afraid of humans ?;no;medium;medium;S08_set1_a3;Knowledge;31;6;0.5;6;1.0;1.7320508075688774;0.0;9;1;31.0;48.47000000000001;14.2;237.51000000000002;are penguins afraid of humans ? no;0.9872112;0.9612568;0.95223624
1007;penguin;are penguins afraid of humans ?;no;medium;medium;S08_set1_a3;Knowledge;31;6;0.5;6;1.0;1.7320508075688774;0.0;9;1;31.0;48.47000000000001;14.2;237.51000000000002;are penguins afraid of humans ? no;0.9872112;0.9612568;0.95223624
1008;penguin;how much time to penguins spend on land ?;half of their life;hard;hard;S08_set1_a3;Knowledge;41;9;0.7777777777777778;9;1.0;2.121320343559643;0.0;10;1;41.0;71.22000000000003;13.51111111111111;213.7266666666667;how much time to penguins spend on land ? half of their life;0.95643693;0.9443699;0.9496751
1009;penguin;how much time to penguins spend on land ?;they spend half of their life on land.;hard;medium;S08_set1_a3;Knowledge;41;9;0.7777777777777778;9;1.0;2.121320343559643;0.0;10;1;41.0;71.22000000000003;13.51111111111111;213.7266666666667;how much time to penguins spend on land ? they spend half of their life on land.;0.95189965;0.8573712;0.837221
1010;penguin;how many species of penguins are there ?;between 17 and 20 living species;hard;medium;S08_set1_a3;Knowledge;40;8;0.625;8;1.0;2.0;0.0;12;1;40.0;39.33500000000002;17.710000000000004;234.16;how many species of penguins are there ? between 17 and 20 living species;0.9392967;0.8171462;0.85209304
1011;penguin;how many species of penguins are there ?;penguin biodiversity varies between 17 and 20 living species , all in the subfamily spheniscinae.;hard;hard;S08_set1_a3;Knowledge;40;8;0.625;8;1.0;2.0;0.0;12;1;40.0;39.33500000000002;17.710000000000004;234.16;how many species of penguins are there ? penguin biodiversity varies between 17 and 20 living species , all in the subfamily spheniscinae.;0.78746283;0.7239334;0.7303418
1012;penguin;how are isabelline penguins different from most penguins ?;they have brown rather than black plumage;hard;hard;S08_set1_a3;Analysis;58;9;0.4444444444444444;8;0.8888888888888888;1.885618083164127;0.027777777777777776;17;1;58.0;-11.83499999999998;29.318888888888896;311.1933333333334;how are isabelline penguins different from most penguins ? they have brown rather than black plumage;0.91608495;0.8733334;0.8217195
1013;penguin;how are isabelline penguins different from most penguins ?;because they are born with brown rather than black plumage.;hard;hard;S08_set1_a3;Analysis;58;9;0.4444444444444444;8;0.8888888888888888;1.885618083164127;0.027777777777777776;17;1;58.0;-11.83499999999998;29.318888888888896;311.1933333333334;how are isabelline penguins different from most penguins ? because they are born with brown rather than black plumage.;0.8901445;0.76603866;0.7254243
1014;penguin;are penguins birds ?;yes;easy;easy;S08_set1_a3;Knowledge;20;4;0.25;4;1.0;1.414213562373095;0.0;5;1;20.0;80.78500000000003;6.960000000000001;224.16;are penguins birds ? yes;0.9666505;0.952585;0.9428414
1015;penguin;are penguins birds ?;yes;easy;easy;S08_set1_a3;Knowledge;20;4;0.25;4;1.0;1.414213562373095;0.0;5;1;20.0;80.78500000000003;6.960000000000001;224.16;are penguins birds ? yes;0.9666505;0.952585;0.9428414
1016;penguin;do penguins have a better than average sense of hearing for birds ?;yes;easy;easy;S08_set1_a3;Synthesis;67;13;0.6153846153846154;13;1.0;2.5495097567963927;0.0;20;1;67.0;8.676153846153852;28.693846153846156;254.9061538461539;do penguins have a better than average sense of hearing for birds ? yes;0.98763305;0.974068;0.9799588
1017;penguin;do penguins have a better than average sense of hearing for birds ?;no;easy;easy;S08_set1_a3;Synthesis;67;13;0.6153846153846154;13;1.0;2.5495097567963927;0.0;20;1;67.0;8.676153846153852;28.693846153846156;254.9061538461539;do penguins have a better than average sense of hearing for birds ? no;0.9856808;0.9718633;0.977317
1018;penguin;are penguins considered `` higher waterbirds '' ?;yes;easy;easy;S08_set1_a3;Knowledge;49;8;0.125;8;1.0;2.0;0.0;13;1;49.0;19.62500000000003;22.694999999999997;291.64750000000004;are penguins considered `` higher waterbirds '' ? yes;0.9901766;0.98976815;0.9916434
1019;penguin;are penguins considered `` higher waterbirds '' ?;yes;easy;easy;S08_set1_a3;Knowledge;49;8;0.125;8;1.0;2.0;0.0;13;1;49.0;19.62500000000003;22.694999999999997;291.64750000000004;are penguins considered `` higher waterbirds '' ? yes;0.9901766;0.98976815;0.9916434
1020;penguin;what order do penguins belong to ?;sphenisciformes;medium;medium;S08_set1_a3;Knowledge;34;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;9;1;34.0;63.553571428571445;12.841428571428573;224.43142857142857;what order do penguins belong to ? sphenisciformes;0.8764826;0.8782136;0.88868296
1021;penguin;what order do penguins belong to ?;sphenisciformes;medium;medium;S08_set1_a3;Knowledge;34;7;0.5714285714285714;7;1.0;1.8708286933869707;0.0;9;1;34.0;63.553571428571445;12.841428571428573;224.43142857142857;what order do penguins belong to ? sphenisciformes;0.8764826;0.8782136;0.88868296
1022;penguin;what is the largest living species of penguin ?;emperor penguin;medium;medium;S08_set1_a3;Knowledge;47;9;0.4444444444444444;9;1.0;2.121320343559643;0.0;12;1;47.0;46.33;18.47333333333334;248.1266666666667;what is the largest living species of penguin ? emperor penguin;0.9422948;0.8546688;0.8813095
